ID,Binomial,English,Museum_collection,Museum_accession,Sex,Museum_genus,Museum_species,Museum_subspecies,Specimen_label_photos,MMB_scan_url,Markup_1,Markup_2,Markup_3,Markup_4
Spelaeornis_troglodytoides_1,Spelaeornis_troglodytoides,Bar-winged Wren-babbler,Tring,1933.11.16.521,F,Spelaeornis,troglodytoides,sherriffi,Y,https://www.markmybird.org/gallery/spelaeornis_troglodytoides/452,122_lydiachain,43_elliot,363_Peregrin3,36_zoe
Sphenocichla_humei_1,Sphenocichla_humei,Blackish-breasted Babbler,Tring,86.9.1.2899,M,Sphenocichla,humei,humei,Y,https://www.markmybird.org/gallery/sphenocichla_humei/1592,396_Arasevera,485_oharar,36_zoe,35_Lara
Neomixis_flavoviridis_1,Neomixis_flavoviridis,Wedge-tailed Jery,Tring,1931.8.18.2362,M,Neomixis,flavoviridis,,Y,https://www.markmybird.org/gallery/neomixis_flavoviridis/1065,356_Gecko097,242_solayan,44_Chris,677_Eleanor
Stachyris_ambigua_1,Stachyris_ambigua,Buff-chested Babbler,Tring,1949.Whi.1.13856,M,Stachyris,ambigua,ambigua,Y,https://www.markmybird.org/gallery/stachyris_ambigua/1589,396_Arasevera,40_chris13,485_oharar,44_Chris
Dasycrotapha_speciosa_1,Dasycrotapha_speciosa,Flame-templed Babbler,Tring,96.6.6.376,M,Stachyris,speciosa,,Y,https://www.markmybird.org/gallery/dasycrotapha_speciosa/1906,485_oharar,36_zoe,43_elliot,44_Chris
Dumetia_hyperythra_1,Dumetia_hyperythra,Tawny-bellied Babbler,Tring,1937.12.21,M,Dumetia,hyperythra,hyperythra,Y,https://www.markmybird.org/gallery/dumetia_hyperythra/777,590_Marjo,363_Peregrin3,35_Lara,43_elliot
Rhopocichla_atriceps_1,Rhopocichla_atriceps,Dark-fronted Babbler,Tring,1949.Whi.1.13815,M,Rhopocichla,atriceps,atriceps,Y,https://www.markmybird.org/gallery/rhopocichla_atriceps/1616,465_JSquirrell,36_zoe,52_grrlscientist,44_Chris
Macronous_gularis_1,Macronous_gularis,Pin-striped Tit-babbler,Tring,1905.2.1.426,M,Macronous,gularis,gularis,Y,https://www.markmybird.org/gallery/macronous_gularis/1763,465_JSquirrell,36_zoe,540_meyerscottbgmail.com,44_Chris
Timalia_pileata_1,Timalia_pileata,Chestnut-capped Babbler,Tring,1919.12.20.283,M,Timelia,pileata,dictator,Y,https://www.markmybird.org/gallery/timalia_pileata/1484,36_zoe,465_JSquirrell,52_grrlscientist,44_Chris
Chrysomma_sinense_1,Chrysomma_sinense,Yellow-eyed Babbler,Tring,98.10.3.706,M,Chrysomma,sinense,sinense,Y,https://www.markmybird.org/gallery/chrysomma_sinense/1943,4_gavin,444_Skite4,44_Chris,35_Lara
Turdoides_hindei_1,Turdoides_hindei,Hinde's Pied-babbler,Tring,1965.M.13214,M,Turdoides,hindei,,Y,https://www.markmybird.org/gallery/turdoides_hindei/4062,43_elliot,35_Lara,36_zoe,44_Chris
Babax_waddelli_1,Babax_waddelli,Giant Babax,Tring,1938.12.13.471,M,Babax,waddelli,waddelli,Y,https://www.markmybird.org/gallery/babax_waddelli/584,175_JohnF,368_rvalkass,363_Peregrin3,35_Lara
Leiothrix_argentauris_1,Leiothrix_argentauris,Silver-eared Mesia,Tring,1928.6.26.1455,M,Leiothrix,argentauris,ricketti,Y,https://www.markmybird.org/gallery/leiothrix_argentauris/246,36_zoe,43_elliot,363_Peregrin3,44_Chris
Cutia_nipalensis_1,Cutia_nipalensis,Himalayan Cutia,Tring,1953.56.38,M,Cutia,nipalensis,nipalensis,Y,https://www.markmybird.org/gallery/cutia_nipalensis/1917,40_chris13,36_zoe,35_Lara,44_Chris
Pteruthius_rufiventer_1,Pteruthius_rufiventer,Black-headed Shrike-babbler,Tring,86.11.1.807,M,Pteruthius,rufiventer,rufiventer,Y,https://www.markmybird.org/gallery/pteruthius_rufiventer/1637,35_Lara,52_grrlscientist,36_zoe,44_Chris
Gampsorhynchus_rufulus_1,Gampsorhynchus_rufulus,White-hooded Babbler,Tring,95.7.14.1680,M,Gampsorhynchus,rufulus,rufulus,Y,https://www.markmybird.org/gallery/gampsorhynchus_rufulus/1854,465_JSquirrell,52_grrlscientist,44_Chris,35_Lara
Actinodura_egertoni_1,Actinodura_egertoni,Rusty-fronted Barwing,Tring,1949.Whi.1.13320,M,Actinodura,egertoni,egertoni,Y,https://www.markmybird.org/gallery/actinodura_egertoni/1177,44_Chris,36_zoe,52_grrlscientist,43_elliot
Minla_cyanouroptera_1,Minla_cyanouroptera,Blue-winged Minla,Tring,1949.Whi.1.13950,M,Minla,cyanouroptera,cyanouroptera,Y,https://www.markmybird.org/gallery/minla_cyanouroptera/1736,44_Chris,465_JSquirrell,485_oharar,43_elliot
Alcippe_ruficapilla_1,Alcippe_ruficapilla,Spectacled Fulvetta,Tring,89.3.25.27,M,Alcippe,ruficapilla,ruficapilla,,https://www.markmybird.org/gallery/alcippe_ruficapilla/2073,41_Emma,614_VHRamrezDelgado,44_Chris,36_zoe
Lioptilus_nigricapillus_1,Lioptilus_nigricapillus,Bush Blackcap,Tring,1905.12.29.884,M,Lioptilus,nigricapillus,,Y,https://www.markmybird.org/gallery/lioptilus_nigricapillus/1774,465_JSquirrell,52_grrlscientist,4_gavin,44_Chris
Kupeornis_gilberti_1,Kupeornis_gilberti,White-throated Mountain-babbler,Tring,1966.16.2069,M,Lioptilus,gilberti,,Y,https://www.markmybird.org/gallery/kupeornis_gilberti/1796,465_JSquirrell,36_zoe,40_chris13,5_Jen
Parophasma_galinieri_1,Parophasma_galinieri,Abyssinian Catbird,Tring,1946.5.1801,M,Parophasma,galinieri,,Y,https://www.markmybird.org/gallery/parophasma_galinieri/1134,40_chris13,43_elliot,35_Lara,44_Chris
Phyllanthus_atripennis_1,Phyllanthus_atripennis,Capuchin Babbler,Tring,1910.5.6.649,M,Phyllanthus,atripennis,atripennis,Y,https://www.markmybird.org/gallery/phyllanthus_atripennis/2778,44_Chris,35_Lara,485_oharar,
Crocias_albonotatus_1,Crocias_albonotatus,Spotted Crocias,Tring,1927.4.18.671,M,Crocias,albonotatus,,Y,https://www.markmybird.org/gallery/crocias_albonotatus/1919,14_AlisonW,44_Chris,41_Emma,35_Lara
Heterophasia_picaoides_1,Heterophasia_picaoides,Long-tailed Sibia,Tring,1937.1.17.3553,M,Heterophasia,picoides,,Y,https://www.markmybird.org/gallery/heterophasia_picaoides/3844,36_zoe,44_Chris,35_Lara,
Yuhina_castaniceps_1,Yuhina_castaniceps,Striated Yuhina,Tring,86.10.1.6329,M,Yuhinia,castaniceps,castaniceps,Y,https://www.markmybird.org/gallery/yuhina_castaniceps/1540,36_zoe,52_grrlscientist,485_oharar,43_elliot
Erpornis_zantholeuca_1,Erpornis_zantholeuca,White-bellied Yuhina,Tring,1935.4.5.1007,M,Yuhinia,zantholeuca,zantholeuca,Y,https://www.markmybird.org/gallery/erpornis_zantholeuca/1877,44_Chris,52_grrlscientist,485_oharar,35_Lara
Myzornis_pyrrhoura_1,Myzornis_pyrrhoura,Fire-tailed Myzornis,Tring,86.10.1.6682,M,Myzornis,pyrrhoura,,Y,https://www.markmybird.org/gallery/myzornis_pyrrhoura/1054,334_Will,369_Gepwin,44_Chris,43_elliot
Oxylabes_madagascariensis_1,Oxylabes_madagascariensis,White-throated Oxylabes,Tring,1931.8.18.2190,M,Oxylabes,madagascariensis,,Y,https://www.markmybird.org/gallery/oxylabes_madagascariensis/1120,92_JulianEmma,43_elliot,44_Chris,36_zoe
Crossleyia_xanthophrys_1,Crossleyia_xanthophrys,Madagascar Yellowbrow,Tring,1931.8.18.2169,M,Phyllastrephus,xanthophrys,,Y,https://www.markmybird.org/gallery/crossleyia_xanthophrys/731,48_okeeffeml,43_elliot,363_Peregrin3,36_zoe
Mystacornis_crossleyi_1,Mystacornis_crossleyi,Crossley's Babbler,Tring,1931.8.18.2156,M,Mystacornis,crossleyi,,Y,https://www.markmybird.org/gallery/mystacornis_crossleyi/3406,5_Jen,43_elliot,35_Lara,44_Chris
Panurus_biarmicus_1,Panurus_biarmicus,Bearded Parrotbill,Tring,98.9.20.458,M,Panurus,biarmicus,biarmicus,Y,https://www.markmybird.org/gallery/panurus_biarmicus/1126,92_JulianEmma,369_Gepwin,44_Chris,43_elliot
Conostoma_oemodium_1,Conostoma_oemodium,Great Parrotbill,Tring,1935.4.5.788,M,Conostoma,oemodium,oemodium,Y,https://www.markmybird.org/gallery/conostoma_oemodium/1931,52_grrlscientist,444_Skite4,41_Emma,36_zoe
Paradoxornis_heudei_1,Paradoxornis_heudei,Reed Parrotbill,Tring,1905.12.24.573,M,Paradoxornis,heudei,,Y,https://www.markmybird.org/gallery/paradoxornis_heudei/1693,35_Lara,36_zoe,485_oharar,44_Chris
Rhabdornis_mystacalis_2,Rhabdornis_mystacalis,Stripe-sided Rhabdornis,Tring,97.5.13.682,M,Rhabdornis,mystacalis,mystacalis,,https://www.markmybird.org/gallery/rhabdornis_mystacalis/422,109_emhill93,190_Pardalotus,363_Peregrin3,43_elliot
Chamaea_fasciata_1,Chamaea_fasciata,Wrentit,Tring,88.10.10.1849,M,Chamaea,fasciata,intermedia,Y,https://www.markmybird.org/gallery/chamaea_fasciata/1954,485_oharar,43_elliot,44_Chris,36_zoe
Sylvia_atricapilla_1,Sylvia_atricapilla,Blackcap,Tring,98.9.1.61,M,Sylvia,atricapilla,,Y,https://www.markmybird.org/gallery/sylvia_atricapilla/4021,36_zoe,43_elliot,44_Chris,
Mirafra_passerina_1,Mirafra_passerina,Monotonous Lark,Tring,89.9.13.167,M,Mirafra,passerina,,Y,https://www.markmybird.org/gallery/mirafra_passerina/1735,20_angela,465_JSquirrell,485_oharar,44_Chris
Pinarocorys_erythropygia_1,Pinarocorys_erythropygia,Rufous-rumped Lark,Tring,1916.9.20.1334,M,Pinarocorys,erythropygia,,Y,https://www.markmybird.org/gallery/pinarocorys_erythropygia/1669,35_Lara,52_grrlscientist,485_oharar,36_zoe
Heteromirafra_ruddi_1,Heteromirafra_ruddi,Rudd's Lark,Tring,1909.8.24.9,M,Heteromirafra,ruddi,,Y,https://www.markmybird.org/gallery/heteromirafra_ruddi/3496,20_angela,36_zoe,44_Chris,
Certhilauda_curvirostris_1,Certhilauda_curvirostris,Cape Long-billed Lark,Tring,1965.M.6591,M,Certhilauda,curvirostris,curvirostris,Y,https://www.markmybird.org/gallery/certhilauda_curvirostris/1958,485_oharar,52_grrlscientist,44_Chris,43_elliot
Chersomanes_albofasciata_1,Chersomanes_albofasciata,Spike-heeled Lark,Tring,1903.3.9.493,M,Chersomanes,albofasciata,albofasciata,Y,https://www.markmybird.org/gallery/chersomanes_albofasciata/1950,485_oharar,36_zoe,44_Chris,35_Lara
Eremopterix_nigriceps_1,Eremopterix_nigriceps,Black-crowned Sparrow-lark,Tring,1911.12.23.3051,M,Eremopterix,nigriceps,nigriceps,Y,https://www.markmybird.org/gallery/eremopterix_nigriceps/177,56_hughbrazier,592_angelaMc,44_Chris,43_elliot
Ammomanes_grayi_1,Ammomanes_grayi,Gray's Lark,Tring,1950.50.991,M,Ammomanes,grayi,grayi,Y,https://www.markmybird.org/gallery/ammomanes_grayi/3457,44_Chris,36_zoe,43_elliot,
Alaemon_alaudipes_1,Alaemon_alaudipes,Greater Hoopoe-lark,Tring,1925.12.25.461,M,Alaemon,alaudipes,alaudipes,Y,https://www.markmybird.org/gallery/alaemon_alaudipes/3366,40_chris13,44_Chris,43_elliot,
Rhamphocoris_clotbey_1,Rhamphocoris_clotbey,Thick-billed Lark,Tring,1938.10.18,M,Rhamphocoris,clotbey,clotbey,Y,https://www.markmybird.org/gallery/rhamphocoris_clotbey/3425,35_Lara,44_Chris,43_elliot,
Melanocorypha_calandra_1,Melanocorypha_calandra,Calandra Lark,Tring,1925.6.14.104,M,Melanocorypha,calandra,calandra,Y,https://www.markmybird.org/gallery/melanocorypha_calandra/3398,485_oharar,44_Chris,43_elliot,
Calandrella_cinerea_1,Calandrella_cinerea,Red-capped Lark,Tring,1903.3.9.456,M,Calandrella,cinerea,cinerea,Y,https://www.markmybird.org/gallery/calandrella_cinerea/1231,50_kathrynross27,36_zoe,529_EmmaD,44_Chris
Spizocorys_conirostris_1,Spizocorys_conirostris,Pink-billed Lark,Tring,1905.12.29.1445,M,Spizocorys,conirostris,conirostris,Y,https://www.markmybird.org/gallery/spizocorys_conirostris/1590,396_Arasevera,52_grrlscientist,36_zoe,44_Chris
Eremalauda_starki_1,Eremalauda_starki,Stark's Lark,Tring,1965.M.7335,M,Eremalauda,starki,,Y,https://www.markmybird.org/gallery/eremalauda_starki/793,48_okeeffeml,363_Peregrin3,183_ThomasG,43_elliot
Chersophilus_duponti_1,Chersophilus_duponti,Dupont's Lark,Tring,1949.Whi.1.7885,M,Chersophilus,duponti,duponti,Y,https://www.markmybird.org/gallery/chersophilus_duponti/3372,40_chris13,44_Chris,35_Lara,
Galerida_magnirostris_4,Galerida_magnirostris,Large-billed Lark,Tring,1965-M-7773,M,Galerida,magnirostris,magnirostris,,https://www.markmybird.org/gallery/galerida_magnirostris/199,119_J.E. Mosley,241_DavidPCraig,363_Peregrin3,43_elliot
Pseudalaemon_fremantlii_1,Pseudalaemon_fremantlii,Short-tailed Lark,Tring,1945.10.21,M,Pseudalaemon,fremantlii,fremantlii,Y,https://www.markmybird.org/gallery/pseudalaemon_fremantlii/1643,35_Lara,20_angela,36_zoe,41_Emma
Lullula_arborea_1,Lullula_arborea,Wood Lark,Tring,1914.9.30.1436,M,Lullula,arborea,arborea,Y,https://www.markmybird.org/gallery/lullula_arborea/1767,465_JSquirrell,36_zoe,480_KateB,44_Chris
Alauda_arvensis_1,Alauda_arvensis,Eurasian Skylark,Tring,1912.7.16.25,M,Alauda,arvensis,arvensis,Y,https://www.markmybird.org/gallery/alauda_arvensis/1173,44_Chris,404_Nathaniel,36_zoe,677_Eleanor
Eremophila_bilopha_1,Eremophila_bilopha,Temminck's Lark,Tring,1951.46.22,M,Eremophila,bilopha,,Y,https://www.markmybird.org/gallery/eremophila_bilopha/3479,36_zoe,43_elliot,44_Chris,
Promerops_gurneyi_2,Promerops_gurneyi,Gurney's Sugarbird,Tring,1977.13.7,M,Promerops,gurneyi,ardens,,https://www.markmybird.org/gallery/promerops_gurneyi/390,480_KateB,645_justinwalker,44_Chris,43_elliot
Prionochilus_olivaceus_1,Prionochilus_olivaceus,Olive-backed Flowerpecker,Tring,96.6.6.568,M,Prionochilus,olivaceus,olivaceus,Y,https://www.markmybird.org/gallery/prionochilus_olivaceus/3961,43_elliot,44_Chris,36_zoe,
Dicaeum_pygmaeum_1,Dicaeum_pygmaeum,Pygmy Flowerpecker,Tring,88.7.12.91,M,Dicaeum,pygmaeum,pygmaeum,Y,https://www.markmybird.org/gallery/dicaeum_pygmaeum/2417,43_elliot,44_Chris,485_oharar,36_zoe
Anthreptes_longuemarei_1,Anthreptes_longuemarei,Western Violet-backed Sunbird,Tring,1910.5.6.1060,M,Anthreptes,longuemarei,longuemarei,Y,https://www.markmybird.org/gallery/anthreptes_longuemarei/1962,541_W.W,35_Lara,36_zoe,44_Chris
Hypogramma_hypogrammicum_1,Hypogramma_hypogrammicum,Purple-naped Sunbird,Tring,1955.1.3932,F,Hypogramma,hypogrammicum,nuchale,,https://www.markmybird.org/gallery/hypogramma_hypogrammicum/235,56_hughbrazier,44_Chris,363_Peregrin3,43_elliot
Nectarinia_johannae_1,Nectarinia_johannae,Johanna's Sunbird,Tring,95.9.9.24,M,Nectarinia,johannae,johannae,Y,https://www.markmybird.org/gallery/nectarinia_johannae/2678,44_Chris,645_justinwalker,485_oharar,
Aethopyga_mystacalis_1,Aethopyga_mystacalis,Scarlet Sunbird,Tring,1936.4.12.2356,M,Aethopyga,mystacalis,temminckii,Y,https://www.markmybird.org/gallery/aethopyga_mystacalis/2055,36_zoe,41_Emma,43_elliot,35_Lara
Arachnothera_robusta_1,Arachnothera_robusta,Long-billed Spiderhunter,Tring,81.5.1.2487,M,Arachnothera,robusta,robusta,Y,https://www.markmybird.org/gallery/arachnothera_robusta/72,70_katie,56_hughbrazier,44_Chris,242_solayan
Melanocharis_striativentris_1,Melanocharis_striativentris,Streaked Berrypecker,Tring,1913.3.6.225,M,Melanocharis,striativentris,striativentris,Y,https://www.markmybird.org/gallery/melanocharis_striativentris/1753,480_KateB,52_grrlscientist,451_Carys,44_Chris
Toxorhamphus_novaeguineae_1,Toxorhamphus_novaeguineae,Green-crowned Longbill,Tring,61.12.11.45,M,Toxorhamphus,novaeguineae,novaeguineae,Y,https://www.markmybird.org/gallery/toxorhamphus_novaeguineae/3438,485_oharar,43_elliot,36_zoe,44_Chris
Oedistoma_pygmaeum_1,Oedistoma_pygmaeum,Pygmy Longbill,Tring,1916.5.30.730,F,Oedistoma,pygmaeum,,Y,https://www.markmybird.org/gallery/oedistoma_pygmaeum/3411,485_oharar,35_Lara,43_elliot,44_Chris
Oreocharis_arfaki_1,Oreocharis_arfaki,Tit Berrypecker,Tring,82.3.8.11,M,Oreorcharis,arfaki,,Y,https://www.markmybird.org/gallery/oreocharis_arfaki/1704,465_JSquirrell,52_grrlscientist,485_oharar,36_zoe
Paramythia_montium_1,Paramythia_montium,Crested Berrypecker,Tring,1953.17.267,M,Paramythia,montium,montium,,https://www.markmybird.org/gallery/paramythia_montium/333,56_hughbrazier,41_Emma,44_Chris,43_elliot
Passer_domesticus_1,Passer_domesticus,House Sparrow,Tring,1919.12.10.1624,M,Passer,domesticus,domesticus,Y,https://www.markmybird.org/gallery/passer_domesticus/1137,147_EllenB75,43_elliot,44_Chris,36_zoe
Petronia_petronia_1,Petronia_petronia,Rock Sparrow,Tring,1965.M.18690,M,Petronia,petronia,petronia,Y,https://www.markmybird.org/gallery/petronia_petronia/1685,35_Lara,36_zoe,43_elliot,44_Chris
Montifringilla_nivalis_1,Montifringilla_nivalis,White-winged Snowfinch,Tring,107.3,M,Montifringilla,nivalis,nivalis,Y,https://www.markmybird.org/gallery/montifringilla_nivalis/1731,465_JSquirrell,52_grrlscientist,485_oharar,36_zoe
Dendronanthus_indicus_1,Dendronanthus_indicus,Forest Wagtail,Tring,84.5.8.12,M,Dendronanthus,indicus,,Y,https://www.markmybird.org/gallery/dendronanthus_indicus/1903,485_oharar,52_grrlscientist,43_elliot,44_Chris
Motacilla_capensis_1,Motacilla_capensis,Cape Wagtail,Tring,95.5.1.2034,M,Motacilla,capensis,capensis,Y,https://www.markmybird.org/gallery/motacilla_capensis/289,175_JohnF,259_NicosNest,363_Peregrin3,36_zoe
Tmetothylacus_tenellus_1,Tmetothylacus_tenellus,Golden Pipit,Tring,1903.8.1.167,M,Tmetothylacus,tenellus,,Y,https://www.markmybird.org/gallery/tmetothylacus_tenellus/1486,36_zoe,465_JSquirrell,52_grrlscientist,44_Chris
Macronyx_aurantiigula_1,Macronyx_aurantiigula,Pangani Longclaw,Tring,1923.8.7.2586,M,Macronyx,aurantiigula,,Y,https://www.markmybird.org/gallery/macronyx_aurantiigula/977,372_Bullfinch,44_Chris,35_Lara,
Anthus_novaeseelandiae_5,Anthus_novaeseelandiae,Australasian Pipit,Tring,1965.43.162,M,Anthus,novaeseelandiae,subaustralis,Y,https://www.markmybird.org/gallery/anthus_novaeseelandiae/71,58_ARR99,56_hughbrazier,363_Peregrin3,44_Chris
Prunella_himalayana_1,Prunella_himalayana,Rufous-streaked Accentor,Tring,1965.M.10545,M,Prunella,himalayana,,Y,https://www.markmybird.org/gallery/prunella_himalayana/4123,43_elliot,35_Lara,36_zoe,44_Chris
Bubalornis_albirostris_1,Bubalornis_albirostris,White-billed Buffalo-weaver,Tring,69.10.17.235,M,Bubalornis,albirostris,albirostris,Y,https://www.markmybird.org/gallery/bubalornis_albirostris/12,44_Chris,220_birdloverus,227_Zeb,396_Arasevera
Dinemellia_dinemelli_1,Dinemellia_dinemelli,White-headed Buffalo-weaver,Tring,1934.8.9.720,M,Dinemellia,dinemelli,dinemelli,Y,https://www.markmybird.org/gallery/dinemellia_dinemelli/1898,52_grrlscientist,36_zoe,35_Lara,43_elliot
Sporopipes_frontalis_3,Sporopipes_frontalis,Speckle-fronted Weaver,Tring,1932.8.6.719,M,Sporopipes,frontalis,frontalis,Y,https://www.markmybird.org/gallery/sporopipes_frontalis/458,485_oharar,592_angelaMc,363_Peregrin3,44_Chris
Plocepasser_mahali_1,Plocepasser_mahali,White-browed Sparrow-weaver,Tring,1923.8.7.1620,M,Plocepasser,mahali,mahali,Y,https://www.markmybird.org/gallery/plocepasser_mahali/1664,465_JSquirrell,52_grrlscientist,485_oharar,36_zoe
Histurgops_ruficaudus_1,Histurgops_ruficaudus,Rufous-tailed Weaver,Tring,1945.48.117,M,Histurgops,ruficaudus,,Y,https://www.markmybird.org/gallery/histurgops_ruficaudus/1823,52_grrlscientist,444_Skite4,485_oharar,44_Chris
Pseudonigrita_cabanisi_1,Pseudonigrita_cabanisi,Black-capped Social-weaver,Tring,1946.5.3.62,M,Pseudonigrita,cabanisi,,Y,https://www.markmybird.org/gallery/pseudonigrita_cabanisi/400,207_JCooper,175_JohnF,372_Bullfinch,43_elliot
Philetairus_socius_1,Philetairus_socius,Sociable Weaver,Tring,78.12.31.882,M,Philetarius,socius,socius,Y,https://www.markmybird.org/gallery/philetairus_socius/1265,36_zoe,44_Chris,52_grrlscientist,677_Eleanor
Ploceus_insignis_1,Ploceus_insignis,Brown-capped Weaver,Tring,1966.16.4359,M,Ploceus,insignis,insignis,Y,https://www.markmybird.org/gallery/ploceus_insignis/1294,43_elliot,44_Chris,404_Nathaniel,36_zoe
Malimbus_coronatus_1,Malimbus_coronatus,Red-crowned Malimbe,Tring,1911.5.31.471,M,Malimbus,coronatus,,Y,https://www.markmybird.org/gallery/malimbus_coronatus/1760,465_JSquirrell,40_chris13,485_oharar,36_zoe
Anaplectes_rubriceps_1,Anaplectes_rubriceps,Red-headed Weaver,Tring,77.7.11.558,U,Anaplectes,melanotis,rubriceps,Y,https://www.markmybird.org/gallery/anaplectes_rubriceps/68,56_hughbrazier,43_elliot,363_Peregrin3,44_Chris
Brachycope_anomala_1,Brachycope_anomala,Bob-tailed Weaver,Tring,1905.2.2.2,M,Brachycope,anomala,,Y,https://www.markmybird.org/gallery/brachycope_anomala/1224,44_Chris,43_elliot,404_Nathaniel,36_zoe
Quelea_erythrops_1,Quelea_erythrops,Red-headed Quelea,Tring,1938.5.17.401,M,Quelea,erythrops,,,https://www.markmybird.org/gallery/quelea_erythrops/418,207_JCooper,190_Pardalotus,363_Peregrin3,35_Lara
Foudia_madagascariensis_1,Foudia_madagascariensis,Madagascar Red Fody,Tring,1906.12.21.449,M,Foudia,madagascariensis,,Y,https://www.markmybird.org/gallery/foudia_madagascariensis/1859,43_elliot,465_JSquirrell,485_oharar,35_Lara
Euplectes_afer_1,Euplectes_afer,Yellow-crowned Bishop,Tring,1937.1.3.26,M,Euplectes,afer,afer,Y,https://www.markmybird.org/gallery/euplectes_afer/1867,44_Chris,52_grrlscientist,617_Ziva,35_Lara
Anomalospiza_imberbis_2,Anomalospiza_imberbis,Cuckoo Finch,Tring,1915.12.24.1786,M,Anomalospiza,imberbis,imberbis,,https://www.markmybird.org/gallery/anomalospiza_imberbis/13,41_Emma,220_birdloverus,278_I,44_Chris
Amblyospiza_albifrons_1,Amblyospiza_albifrons,Grosbeak Weaver,Tring,NA,M,Amblyospiza,albifrons,albifrons,Y,https://www.markmybird.org/gallery/amblyospiza_albifrons/1188,44_Chris,36_zoe,43_elliot,
Parmoptila_woodhousei_1,Parmoptila_woodhousei,Woodhouse's Antpecker,Tring,1908.5.25.163,M,Parmoptila,woodhousei,woodhousei,Y,https://www.markmybird.org/gallery/parmoptila_woodhousei/1132,92_JulianEmma,43_elliot,44_Chris,36_zoe
Nigrita_bicolor_1,Nigrita_bicolor,Chestnut-breasted Negrofinch,Tring,1930.12.3.453,M,Nigrita,bicolor,bicolor,Y,https://www.markmybird.org/gallery/nigrita_bicolor/1083,43_elliot,369_Gepwin,44_Chris,20_angela
Nesocharis_shelleyi_1,Nesocharis_shelleyi,Fernando Po Oliveback,Tring,1922.11.25.305,M,Nesocharis,shelleyi,bansoensis,Y,https://www.markmybird.org/gallery/nesocharis_shelleyi/1076,147_EllenB75,369_Gepwin,44_Chris,36_zoe
Pytilia_melba_1,Pytilia_melba,Green-winged Pytilia,Tring,1905.11.22.199,M,Pytilia,melba,melba,Y,https://www.markmybird.org/gallery/pytilia_melba/1357,44_Chris,485_oharar,52_grrlscientist,43_elliot
Mandingoa_nitidula_1,Mandingoa_nitidula,Green-backed Twinspot,Tring,1911.12.10.1,M,Mandigoa,nitidula,nitidula,Y,https://www.markmybird.org/gallery/mandingoa_nitidula/982,183_ThomasG,372_Bullfinch,44_Chris,35_Lara
